id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_jogos,jogos_escalados,minutos_jogados,gols_sofridos,defesas,gols,assistências,total_chutes,chutes_no_gol,dribles_tentados,dribles_realizados,total_passes,passes_chaves,índice_passes_certos,desarmes,faltas_sofridas,faltas_cometidas
13130,Juan Sebastían Serrano Epalza,Goalkeeper,22,08/01/1999,Colombia,Alianza Petrolera,Liga Colômbia,4,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13135,C. Pérez,Defender,26,15/06/1995,Colombia,Alianza Petrolera,Liga Colômbia,16,16,1440,0,0,1,0,0,0,0,0,148,1,76,8,1,17
65832,Cleider Leandro Alzáte Correa,Midfielder,33,05/02/1988,Colombia,Alianza Petrolera,Liga Colômbia,20,15,1277,0,0,1,0,5,1,5,5,147,5,90,2,13,3
59781,J. Castillo,Midfielder,24,21/04/1997,Colombia,Alianza Petrolera,Liga Colômbia,13,5,622,0,0,2,1,3,2,6,4,49,2,78,1,4,4
13141,Freddy Alexander Flórez Carrillo,Midfielder,28,14/02/1993,Colombia,Alianza Petrolera,Liga Colômbia,15,15,1213,0,0,0,1,3,0,1,1,142,3,83,13,11,12
13146,J. Mancilla,Midfielder,23,18/02/1998,Colombia,Alianza Petrolera,Liga Colômbia,17,14,1202,0,0,1,0,3,1,2,2,189,3,90,3,6,13
13151,J. Portilla,Midfielder,23,12/09/1998,Colombia,Alianza Petrolera,Liga Colômbia,10,4,410,0,0,0,1,5,1,10,8,111,5,82,5,5,5
126622,B. Gil,Attacker,20,28/06/2001,Colombia,Alianza Petrolera,Liga Colômbia,7,4,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13414,J. Zea,Attacker,22,17/01/1999,Colombia,Alianza Petrolera,Liga Colômbia,13,7,629,0,0,1,0,3,0,3,3,33,1,71,5,9,6
13313,H. Palacios,Attacker,22,08/09/1999,Colombia,Alianza Petrolera,Liga Colômbia,10,9,717,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13145,Y. Hurtado,Midfielder,25,14/12/1996,Colombia,Alianza Petrolera,Liga Colômbia,10,10,875,0,0,2,0,10,3,3,3,139,3,79,12,10,4
13766,J. Moya,Defender,28,07/08/1992,Colombia,Deportes Tolima,Liga Colômbia,6,6,540,0,0,0,0,0,0,0,0,123,0,84,7,3,6
13261,J. Pestaña,Midfielder,24,25/08/1997,Colombia,Deportes Tolima,Liga Colômbia,10,7,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14024,Roger Fabricio Rojas Lazo,Attacker,31,09/06/1990,Honduras,Deportes Tolima,Liga Colômbia,7,6,405,0,0,0,1,4,1,2,1,60,6,86,3,5,10
14096,Francisco Javier Rodríguez Hernández,Attacker,28,08/02/1993,Costa Rica,Deportes Tolima,Liga Colômbia,9,4,397,0,0,3,0,5,3,1,1,44,3,81,3,1,7
13152,Juan David Ríos Henao,Midfielder,30,07/10/1991,Colombia,Deportes Tolima,Liga Colômbia,18,13,1215,0,0,0,0,0,0,3,3,134,3,92,8,4,5
13370,C. Robles,Midfielder,29,16/05/1992,Colombia,Deportes Tolima,Liga Colômbia,11,8,727,0,0,1,0,4,1,5,3,224,4,89,5,2,8
13352,W. Cuesta,Goalkeeper,28,19/02/1993,Colombia,Deportes Tolima,Liga Colômbia,4,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,Á. Montero,Goalkeeper,26,29/03/1995,Colombia,Deportes Tolima,Liga Colômbia,18,18,1620,3,14,0,0,0,0,0,0,58,0,56,0,3,0
13355,O. Albornoz,Defender,26,28/09/1995,Colombia,Deportes Tolima,Liga Colômbia,15,15,1120,0,0,3,0,5,3,5,1,48,0,74,2,5,7
79170,A. Angulo,Defender,25,01/07/1996,Colombia,Deportes Tolima,Liga Colômbia,6,5,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13357,Leyvin Jhojane Balanta Fory,Defender,31,03/09/1990,Colombia,Deportes Tolima,Liga Colômbia,11,9,783,0,0,0,0,0,0,2,1,25,1,67,8,1,3
13359,Sergio Andrés Mosquera Zapata,Defender,27,09/02/1994,Colombia,Deportes Tolima,Liga Colômbia,11,11,885,0,0,2,0,1,0,0,0,20,0,80,0,0,0
13361,J. Quiñónes,Defender,32,05/11/1989,Colombia,Deportes Tolima,Liga Colômbia,12,12,991,0,0,0,0,5,1,1,0,119,0,71,0,5,4
13364,N. Castrillón,Midfielder,25,28/01/1996,Colombia,Deportes Tolima,Liga Colômbia,10,10,808,0,0,1,1,1,0,2,2,44,1,67,3,2,7
13366,D. Cataño,Midfielder,29,17/01/1992,Colombia,Deportes Tolima,Liga Colômbia,12,6,578,0,0,1,1,7,1,6,2,193,10,88,4,9,9
13435,A. Estupiñán,Midfielder,27,05/07/1994,Colombia,Deportes Tolima,Liga Colômbia,19,16,1177,0,0,6,0,8,4,7,5,99,10,79,3,17,12
13367,Y. Gordillo,Midfielder,29,25/06/1992,Colombia,Deportes Tolima,Liga Colômbia,20,20,1689,0,0,0,1,4,2,4,2,189,2,83,18,1,23
13682,J. Nieto,Midfielder,28,25/02/1993,Colombia,Deportes Tolima,Liga Colômbia,12,6,461,0,0,0,0,0,0,0,0,48,1,90,1,1,1
51018,J. Caicedo,Attacker,32,13/07/1989,Colombia,Deportes Tolima,Liga Colômbia,7,7,576,0,0,1,1,10,4,9,4,36,4,72,3,5,5
13376,Jaminton Leandro Campaz,Attacker,21,24/05/2000,Colombia,Deportes Tolima,Liga Colômbia,18,16,1454,0,0,5,1,17,9,9,6,169,8,81,3,4,4
13348,Luis Fernando Miranda Molinares,Attacker,24,27/08/1997,Colombia,Deportes Tolima,Liga Colômbia,18,9,938,0,0,4,0,1,1,6,3,27,1,65,2,9,3
13498,J. Marulanda,Defender,26,21/11/1995,Colombia,Deportes Tolima,Liga Colômbia,15,13,1270,0,0,0,1,0,0,2,1,116,1,88,9,1,4
13362,D. Banguero,Midfielder,32,27/10/1989,Colombia,Deportes Tolima,Liga Colômbia,13,12,1060,0,0,1,1,2,1,8,7,206,4,74,9,3,7
13163,Carlos Bejarano,Goalkeeper,36,29/01/1985,Equatorial Guinea,Rionegro Aguilas,Liga Colômbia,22,22,1980,7,31,0,0,0,0,0,0,109,1,70,0,1,0
59806,G. Montes,Defender,25,31/01/1996,Colombia,Rionegro Aguilas,Liga Colômbia,10,8,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59514,M. Puerta,Defender,24,12/06/1997,Colombia,Rionegro Aguilas,Liga Colômbia,13,13,1149,0,0,0,0,1,0,3,2,97,1,65,9,4,14
13209,J. Quiñónes,Defender,24,17/08/1997,Colombia,Rionegro Aguilas,Liga Colômbia,19,19,1666,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13737,C. Ramírez,Defender,33,01/05/1988,Colombia,Rionegro Aguilas,Liga Colômbia,15,15,1350,0,0,0,2,2,1,0,0,182,11,78,8,4,3
13729,Á. Angulo,Midfielder,24,06/03/1997,Colombia,Rionegro Aguilas,Liga Colômbia,19,19,1710,0,0,4,0,1,0,11,10,67,1,78,5,5,5
53110,Oscar Javier Hernández Niño,Midfielder,28,24/02/1993,Venezuela,Rionegro Aguilas,Liga Colômbia,23,22,1981,0,0,0,0,11,2,8,7,198,5,78,8,15,9
13651,C. Marrugo,Midfielder,36,18/07/1985,Colombia,Rionegro Aguilas,Liga Colômbia,13,13,1062,0,0,4,0,0,0,0,0,0,0,0,0,0,0
65363,Giovanny Martínez Cortés,Midfielder,32,07/07/1989,Colombia,Rionegro Aguilas,Liga Colômbia,16,11,971,0,0,0,0,0,0,0,0,54,1,86,1,1,3
10534,J. Mosquera,Midfielder,30,17/02/1991,Colombia,Rionegro Aguilas,Liga Colômbia,9,7,545,0,0,0,0,0,0,0,0,96,1,84,10,8,4
13744,J. Otálvaro,Midfielder,24,11/12/1997,Colombia,Rionegro Aguilas,Liga Colômbia,18,6,659,0,0,1,1,8,3,7,4,71,8,65,2,9,4
13301,A. Ramírez,Midfielder,40,18/04/1981,Colombia,Rionegro Aguilas,Liga Colômbia,14,10,824,0,0,0,0,2,1,1,0,64,5,77,4,5,1
13751,J. Escobar,Attacker,23,24/08/1998,Colombia,Rionegro Aguilas,Liga Colômbia,7,6,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13725,Jhon Fredy Salazar Valencia,Attacker,26,01/04/1995,Colombia,Rionegro Aguilas,Liga Colômbia,21,16,1529,0,0,1,0,4,2,8,5,73,4,77,9,18,10
6594,A. Uribe,Attacker,31,24/10/1990,Venezuela,Rionegro Aguilas,Liga Colômbia,8,7,619,0,0,1,0,13,6,9,9,90,10,71,5,9,7
13755,Jáder Rafael Obrian Arias,Attacker,26,18/05/1995,Colombia,Rionegro Aguilas,Liga Colômbia,22,18,1706,0,0,13,0,4,2,4,3,68,6,73,2,9,10
13765,Carlos Alberto Henao Sánchez,Defender,33,03/12/1988,Colombia,Rionegro Aguilas,Liga Colômbia,10,10,900,0,0,0,0,2,1,0,0,43,0,51,0,2,2
13723,B. Fernández,Attacker,29,25/01/1992,Colombia,Rionegro Aguilas,Liga Colômbia,18,5,658,0,0,1,0,8,3,5,4,40,4,63,2,4,13
6632,A. Rentería,Attacker,28,06/03/1993,Colombia,Rionegro Aguilas,Liga Colômbia,15,13,1042,0,0,4,0,16,5,9,7,91,5,75,5,6,9
13237,L. Cardoza,Defender,36,19/12/1984,Colombia,Deportivo Pereira,Liga Colômbia,9,9,810,0,0,0,0,2,0,0,0,32,0,72,0,2,2
59578,M. Casierra,Defender,35,08/12/1985,Colombia,Deportivo Pereira,Liga Colômbia,17,13,1164,0,0,0,0,0,0,4,2,49,4,66,5,3,4
13242,M. Ordóñez,Defender,30,22/02/1990,Colombia,Deportivo Pereira,Liga Colômbia,13,12,965,0,0,0,0,1,0,0,0,44,1,66,6,1,4
59579,F. Córdoba,Defender,32,08/09/1988,Colombia,Deportivo Pereira,Liga Colômbia,24,23,2114,0,0,0,1,5,2,4,3,136,5,75,8,4,3
59603,R. Tavera,Midfielder,25,31/07/1995,Colombia,Deportivo Pereira,Liga Colômbia,18,14,1240,0,0,0,1,1,0,2,1,237,7,87,10,10,8
59594,M. Cano,Midfielder,23,17/09/1997,Colombia,Deportivo Pereira,Liga Colômbia,8,7,546,0,0,1,2,9,3,4,2,132,10,78,8,4,9
59605,D. Álvarez,Attacker,39,23/09/1981,Colombia,Deportivo Pereira,Liga Colômbia,17,7,650,0,0,1,0,1,0,1,1,12,0,43,0,5,3
59831,C. Mena,Attacker,18,01/10/2002,Colombia,Deportivo Pereira,Liga Colômbia,13,6,589,0,0,0,0,0,0,1,1,16,2,80,0,2,1
59574,H. Castillo,Goalkeeper,28,17/08/1993,Colombia,Deportivo Pereira,Liga Colômbia,20,20,1800,6,13,0,0,0,0,0,0,74,1,48,0,1,0
59577,D. Cano,Defender,35,12/02/1986,Colombia,Deportivo Pereira,Liga Colômbia,16,14,1371,0,0,1,0,2,0,0,0,83,1,65,2,0,1
64352,K. Kury,Defender,20,02/11/2001,Colombia,Deportivo Pereira,Liga Colômbia,5,5,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59593,J. Bermúdez,Midfielder,20,05/02/2001,Colombia,Deportivo Pereira,Liga Colômbia,5,5,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59600,R. Navarro,Midfielder,32,28/02/1989,Colombia,Deportivo Pereira,Liga Colômbia,18,12,1152,0,0,5,0,0,0,0,0,23,1,92,0,0,0
287860,A. Piedrahita,Midfielder,19,03/09/2002,Colombia,Deportivo Pereira,Liga Colômbia,10,4,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137128,D. Ramírez,Midfielder,21,25/11/2000,Colombia,Deportivo Pereira,Liga Colômbia,23,14,1209,0,0,2,0,10,3,7,4,118,7,77,8,20,3
59604,J. Vásquez,Midfielder,34,23/07/1987,Colombia,Deportivo Pereira,Liga Colômbia,20,20,1758,0,0,1,0,11,2,4,4,194,3,84,13,6,10
13488,Wilfrido De La Rosa Mendoza,Attacker,28,07/02/1993,Colombia,Deportivo Pereira,Liga Colômbia,24,22,1831,0,0,3,0,20,6,10,4,77,3,78,7,22,14
59582,Yoiver González,Defender,32,22/11/1989,Equatorial Guinea,Deportivo Pereira,Liga Colômbia,16,14,1235,0,0,0,0,0,0,0,0,102,1,71,4,4,7
59592,A. Artunduaga,Midfielder,24,09/09/1997,Colombia,Deportivo Pereira,Liga Colômbia,18,18,1461,0,0,1,1,4,2,8,6,94,4,79,15,13,5
13733,J. Lopera,Defender,33,02/06/1987,Colombia,Deportivo Pereira,Liga Colômbia,18,14,1278,0,0,1,0,2,0,0,0,69,1,75,4,3,4
59607,Jairo Gabriel Molina Ospino,Attacker,28,28/04/1993,Colombia,Deportivo Pereira,Liga Colômbia,17,10,937,0,0,4,0,9,5,5,3,56,3,70,1,14,8
13327,J. Pérez,Defender,24,14/04/1997,Colombia,Cucuta,Liga Colômbia,8,7,512,0,0,1,0,0,0,0,0,44,0,81,1,0,2
59561,C. Mina,Midfielder,24,14/04/1997,Colombia,Cucuta,Liga Colômbia,6,4,370,0,0,1,1,6,1,13,8,58,4,76,2,5,7
13284,G. García,Defender,34,27/01/1987,Colombia,Cucuta,Liga Colômbia,14,12,881,0,0,0,0,2,1,4,2,64,6,61,8,3,10
13675,D. Peralta,Defender,36,02/01/1985,Colombia,Cucuta,Liga Colômbia,14,11,998,0,0,0,0,2,0,2,0,102,0,78,4,2,3
13244,D. Sánchez,Defender,28,28/03/1993,Colombia,Cucuta,Liga Colômbia,12,11,970,0,0,0,0,0,0,0,0,43,1,77,4,0,1
57769,Cristian Camilo Valencia Cifuentes,Defender,30,04/12/1991,Colombia,Cucuta,Liga Colômbia,17,15,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13350,W. Ramírez,Defender,21,01/12/2000,Colombia,Cucuta,Liga Colômbia,10,8,700,0,0,0,0,0,0,0,0,18,0,66,2,1,1
13735,Hanyer Luis Mosquera Córdoba,Defender,34,15/01/1987,Colombia,Cucuta,Liga Colômbia,14,12,1064,0,0,1,1,1,1,0,0,102,1,69,3,4,6
16399,M. Rodríguez,Midfielder,28,29/03/1993,Argentina,Cucuta,Liga Colômbia,13,12,1008,0,0,2,0,2,1,8,4,64,5,69,7,6,6
13395,J. Caicedo,Midfielder,23,04/01/1998,Colombia,Cucuta,Liga Colômbia,9,6,466,0,0,0,0,2,0,0,0,108,4,76,7,3,6
59762,J. Pineda,Midfielder,24,17/09/1997,Colombia,Cucuta,Liga Colômbia,15,15,1242,0,0,0,0,9,1,6,4,188,1,82,13,6,11
13335,J. Marín,Midfielder,21,19/08/2000,Colombia,Cucuta,Liga Colômbia,11,5,488,0,0,1,0,3,1,4,3,42,2,69,8,3,3
13139,R. Ariza,Midfielder,23,17/01/1998,Colombia,Cucuta,Liga Colômbia,10,5,545,0,0,1,0,3,0,5,2,47,0,84,0,7,3
35845,Hernán Darío Burbano,Attacker,33,05/03/1988,Colombia,Cucuta,Liga Colômbia,10,6,599,0,0,0,0,0,0,6,6,41,2,72,0,11,2
13316,J. Chaverra,Goalkeeper,29,12/12/1992,Colombia,Cucuta,Liga Colômbia,18,18,1620,11,28,0,0,0,0,0,0,112,0,66,0,2,0
31691,A. Vuletich,Attacker,30,03/11/1991,Argentina,Cucuta,Liga Colômbia,17,13,1217,0,0,4,0,14,4,2,1,44,3,68,2,8,5
195720,J. Ramos,Attacker,23,21/06/1998,Colombia,Cucuta,Liga Colômbia,14,14,1009,0,0,5,0,4,1,1,1,44,0,67,1,9,8
13241,T. Maya,Defender,25,12/09/1996,Colombia,Cucuta,Liga Colômbia,5,5,412,0,0,0,0,0,0,2,1,94,0,77,3,1,3
2548,B. Cortés,Goalkeeper,26,11/03/1995,Chile,Colo Colo,Liga Chile,22,22,1980,27,44,0,0,0,0,0,0,520,2,29,0,2,1
11467,M. Pinto,Goalkeeper,38,04/07/1983,Chile,Colo Colo,Liga Chile,5,5,450,6,9,0,0,0,0,0,0,143,0,19,1,1,1
201910,J. Rojas,Defender,19,23/01/2002,Chile,Colo Colo,Liga Chile,6,6,536,0,0,0,0,2,0,10,4,167,0,20,11,4,3
11414,J. Barroso,Defender,36,16/01/1985,Argentina,Colo Colo,Liga Chile,17,15,1316,0,0,0,0,2,0,6,3,459,1,35,20,7,11
11417,J. Insaurralde,Defender,37,03/10/1984,Argentina,Colo Colo,Liga Chile,21,20,1817,0,0,1,0,11,4,6,5,721,3,43,17,5,28
2555,Ó. Opazo,Defender,31,18/10/1990,Chile,Colo Colo,Liga Chile,15,13,1192,0,0,0,0,3,1,13,10,320,5,38,20,18,16
11427,Ronald Vladimir De La Fuente Arias,Defender,30,25/01/1991,Chile,Colo Colo,Liga Chile,15,13,1143,0,0,0,0,4,0,15,11,373,6,38,19,14,13
11415,Felipe Manuel Campos Mosqueira,Defender,28,08/11/1993,Chile,Colo Colo,Liga Chile,18,16,1441,0,0,0,0,2,0,7,5,431,6,31,36,7,13
67896,M. Falcón,Defender,24,01/05/1997,Uruguay,Colo Colo,Liga Chile,10,10,861,0,0,1,0,4,2,7,7,262,2,19,7,25,18
11424,W. Alarcón,Midfielder,21,20/11/2000,Chile,Colo Colo,Liga Chile,10,3,445,0,0,0,0,3,1,14,10,110,4,17,3,6,4
11426,Basilio Gabriel Costa Heredia,Midfielder,31,02/04/1990,Peru,Colo Colo,Liga Chile,20,18,1503,0,0,4,3,24,11,57,33,378,12,21,32,28,30
10071,Leonardo Felipe Valencia Rossel,Midfielder,30,25/04/1991,Chile,Colo Colo,Liga Chile,23,20,1624,0,0,6,1,24,9,30,15,421,33,33,18,35,25
13582,M. Fernández,Midfielder,35,15/05/1986,Chile,Colo Colo,Liga Chile,15,7,609,0,0,0,1,7,2,12,6,225,14,28,15,26,7
11421,G. Suazo,Midfielder,24,09/08/1997,Chile,Colo Colo,Liga Chile,23,22,1974,0,0,1,1,20,11,39,24,884,15,43,45,24,30
70464,B. Soto,Midfielder,20,01/06/2001,Chile,Colo Colo,Liga Chile,6,5,384,0,0,0,0,2,1,2,2,165,2,22,7,2,6
11614,Bryan Alfonso Vejar Utreras,Midfielder,26,14/07/1995,Chile,Colo Colo,Liga Chile,19,12,1110,0,0,0,1,6,4,10,6,372,10,32,26,4,6
11363,César Nicolás Fuentes González,Midfielder,28,12/04/1993,Chile,Colo Colo,Liga Chile,21,17,1579,0,0,1,1,7,1,7,5,484,4,38,30,6,12
11428,B. Provoste,Midfielder,21,14/04/2000,Chile,Colo Colo,Liga Chile,12,9,673,0,0,0,0,8,2,7,4,146,2,31,13,10,19
11425,C. Carmona,Midfielder,34,21/02/1987,Chile,Colo Colo,Liga Chile,14,11,843,0,0,0,0,1,0,4,2,251,3,33,14,6,10
11434,E. Paredes,Attacker,41,01/08/1980,Chile,Colo Colo,Liga Chile,13,9,739,0,0,3,1,22,8,11,6,123,6,12,4,9,6
11420,J. Parraguez,Attacker,32,31/12/1989,Chile,Colo Colo,Liga Chile,18,9,958,0,0,1,2,17,8,20,12,215,18,21,6,6,17
11432,Marcos Nikolas Bolados Hidalgo,Attacker,25,28/02/1996,Chile,Colo Colo,Liga Chile,15,14,1256,0,0,2,5,14,7,61,40,180,17,36,17,21,27
11433,P. Mouche,Attacker,34,11/10/1987,Argentina,Colo Colo,Liga Chile,17,12,1183,0,0,2,3,11,5,14,6,295,17,29,11,13,10
6627,N. Blandi,Attacker,31,13/01/1990,Argentina,Colo Colo,Liga Chile,15,7,681,0,0,2,0,10,7,4,0,117,4,24,1,13,10
11754,P. Garcés,Goalkeeper,37,02/08/1984,Chile,Curico Unido,Liga Chile,16,16,1440,20,38,0,0,0,0,3,3,278,0,37,0,6,3
11593,F. Cerda,Goalkeeper,32,07/02/1989,Chile,Curico Unido,Liga Chile,11,11,990,14,22,0,0,0,0,0,0,268,0,14,0,3,1
11561,J. Buss,Defender,24,24/01/1997,Chile,Curico Unido,Liga Chile,24,23,2008,0,0,3,2,15,6,32,20,471,15,26,39,18,15
11660,J. Rojas,Defender,38,23/06/1983,Chile,Curico Unido,Liga Chile,23,23,2070,0,0,1,0,7,3,8,3,837,3,49,12,17,17
11567,Y. Opazo,Defender,37,24/12/1984,Chile,Curico Unido,Liga Chile,14,8,717,0,0,0,1,1,0,3,2,285,11,15,9,6,9
11630,A. Ibacache,Defender,22,11/01/1999,Chile,Curico Unido,Liga Chile,17,13,1157,0,0,0,0,3,2,11,6,334,4,26,12,17,13
11833,P. Parra,Midfielder,27,23/07/1994,Chile,Curico Unido,Liga Chile,20,20,1705,0,0,5,5,29,14,77,42,574,31,46,17,28,26
11572,C. Espinosa,Midfielder,39,22/11/1982,Chile,Curico Unido,Liga Chile,18,7,693,0,0,0,1,2,1,22,13,370,9,41,11,13,8
11573,H. García,Midfielder,24,27/03/1997,Venezuela,Curico Unido,Liga Chile,12,6,629,0,0,1,0,9,3,20,16,206,6,13,13,15,17
6276,F. Godoy,Midfielder,31,01/05/1990,Argentina,Curico Unido,Liga Chile,26,26,2303,0,0,0,0,3,0,17,11,945,11,45,53,10,46
11568,Franco Bechtholdt Chervaz,Midfielder,28,15/08/1993,Argentina,Curico Unido,Liga Chile,25,25,2237,0,0,0,0,3,0,0,0,664,1,34,50,18,16
11571,M. Cortés,Midfielder,38,07/01/1983,Argentina,Curico Unido,Liga Chile,27,27,2314,0,0,1,1,14,8,57,36,974,16,45,39,15,11
11701,Pablo Ignacio Corral Mondaca,Midfielder,29,16/01/1992,Chile,Curico Unido,Liga Chile,15,7,673,0,0,0,2,5,2,3,1,209,2,39,23,9,20
5390,Federico Gastón Castro,Attacker,28,24/08/1993,Argentina,Curico Unido,Liga Chile,24,22,1918,0,0,9,1,17,9,26,11,275,10,15,6,24,15
6164,D. Vera,Attacker,36,05/01/1985,Uruguay,Curico Unido,Liga Chile,22,12,1160,0,0,4,2,20,11,16,7,198,10,26,6,19,25
11941,Bayron Andrés Oyarzo Muñoz,Attacker,26,14/07/1995,Chile,Curico Unido,Liga Chile,12,7,561,0,0,1,1,7,4,24,9,118,3,22,11,9,4
11586,S. Jaime,Attacker,34,30/01/1987,Argentina,Curico Unido,Liga Chile,22,5,663,0,0,2,2,13,5,14,10,175,5,19,12,6,7
11583,M. Cavalleri,Attacker,23,08/04/1998,Chile,Curico Unido,Liga Chile,19,13,1169,0,0,3,1,10,5,56,30,227,12,21,17,19,16
11584,G. Harding,Attacker,21,17/09/2000,Chile,Curico Unido,Liga Chile,19,10,907,0,0,2,1,13,4,12,8,153,9,7,8,17,20
6133,G. Guruceaga,Goalkeeper,26,15/03/1995,Uruguay,Palestino,Liga Chile,8,8,720,13,14,0,0,0,0,1,1,134,0,27,1,1,2
11597,N. Díaz,Defender,22,20/05/1999,Chile,Palestino,Liga Chile,4,4,360,0,0,0,0,2,1,1,1,114,1,83,9,0,3
6699,F. Lanzillota,Goalkeeper,29,01/12/1992,Argentina,Palestino,Liga Chile,11,11,990,13,20,0,0,0,0,0,0,242,0,15,0,3,0
11438,C. Guerra,Goalkeeper,27,09/08/1994,Chile,Palestino,Liga Chile,9,9,810,7,24,0,0,0,0,0,0,178,1,30,0,1,0
6671,Lucas Javier Acevedo,Defender,30,08/11/1991,Argentina,Palestino,Liga Chile,21,21,1854,0,0,1,0,18,7,16,13,726,1,38,26,10,30
11350,V. Fernández,Defender,22,17/02/1999,Chile,Palestino,Liga Chile,23,21,1822,0,0,0,1,6,1,17,10,595,22,33,41,8,25
11599,E. Guerrero,Defender,30,31/01/1991,Chile,Palestino,Liga Chile,13,12,990,0,0,1,0,7,3,1,1,399,2,27,19,7,19
11601,Guillermo Tomás Soto Arredondo,Defender,27,19/01/1994,Chile,Palestino,Liga Chile,21,18,1555,0,0,0,1,13,5,17,9,404,12,27,29,14,22
11918,Henry Steven Sanhueza González,Defender,25,24/03/1996,Chile,Palestino,Liga Chile,17,12,1050,0,0,1,1,5,5,3,1,326,4,30,25,5,10
51420,Sergio Andrés Felipe Silva,Defender,30,21/02/1991,Uruguay,Palestino,Liga Chile,14,12,1093,0,0,0,0,8,1,5,2,319,1,37,21,6,17
11538,Sebastián Eduardo Cabrera Morgado,Defender,23,16/03/1998,Chile,Palestino,Liga Chile,13,5,589,0,0,0,0,5,2,9,4,191,5,18,15,5,2
35997,B. Carrasco,Defender,30,31/01/1991,Chile,Palestino,Liga Chile,24,16,1366,0,0,6,4,24,12,23,14,347,40,26,12,16,10
11604,A. Farías,Midfielder,34,25/12/1987,Argentina,Palestino,Liga Chile,25,25,2246,0,0,4,2,23,6,32,22,1128,17,47,81,50,47
35848,E. Carvajal,Midfielder,33,17/11/1988,Chile,Palestino,Liga Chile,20,8,920,0,0,0,0,3,0,11,6,307,13,23,17,10,15
11607,L. Jiménez,Midfielder,37,17/06/1984,Chile,Palestino,Liga Chile,19,19,1678,0,0,6,2,37,21,22,13,492,27,34,13,41,23
11536,Jonathan Oscar Benítez,Midfielder,30,04/09/1991,Argentina,Palestino,Liga Chile,22,22,1896,0,0,8,4,38,18,61,32,530,34,29,39,39,49
44615,C. Villanueva,Midfielder,35,05/02/1986,Chile,Palestino,Liga Chile,10,10,816,0,0,1,3,18,13,19,15,440,25,33,11,18,5
289519,I. Mesina,Midfielder,20,16/01/2001,Chile,Palestino,Liga Chile,6,4,398,0,0,0,0,0,0,3,3,163,1,25,4,5,6
11838,M. Campos Lopez,Attacker,30,18/08/1991,Chile,Palestino,Liga Chile,19,6,623,0,0,2,1,12,4,6,1,103,6,15,5,4,12
11837,L. Benegas,Attacker,33,27/11/1988,Argentina,Palestino,Liga Chile,25,18,1654,0,0,4,2,43,18,22,8,282,11,25,17,18,37
11616,C. Cortés,Attacker,37,09/01/1984,Chile,Palestino,Liga Chile,27,27,2270,0,0,1,2,24,7,35,28,1421,59,54,33,14,25
11623,Renato Nicolás Tarifeño Aranda,Attacker,25,06/09/1996,Chile,Palestino,Liga Chile,15,10,926,0,0,2,0,18,7,12,4,221,8,29,10,11,9
11690,S. Perez,Goalkeeper,31,02/09/1990,Chile,Deportes Iquique,Liga Chile,27,27,2430,35,85,0,0,1,0,0,0,738,1,35,1,4,0
11821,L. Aveldaño,Defender,36,19/07/1985,Argentina,Deportes Iquique,Liga Chile,25,25,2250,0,0,2,0,19,7,3,2,836,2,42,27,18,23
11693,M. Blázquez,Defender,30,08/05/1991,Chile,Deportes Iquique,Liga Chile,15,10,966,0,0,0,0,1,1,7,6,236,2,35,19,6,10
11822,R. Caroca,Defender,32,19/07/1989,Chile,Deportes Iquique,Liga Chile,18,18,1605,0,0,0,0,7,1,6,5,562,4,50,38,25,15
11698,M. Zenteno,Defender,37,21/04/1984,Chile,Deportes Iquique,Liga Chile,17,15,1333,0,0,0,0,1,0,2,2,919,5,46,22,8,23
11763,F. Schultz,Defender,30,20/07/1991,Chile,Deportes Iquique,Liga Chile,14,12,943,0,0,0,0,1,0,3,2,387,9,30,14,3,8
11875,Michael Jordan Contreras Araya,Defender,28,10/02/1993,Chile,Deportes Iquique,Liga Chile,10,7,655,0,0,0,2,3,1,9,7,211,5,21,18,8,17
11473,Alejandro Andrés Contreras Daza,Defender,28,03/03/1993,Chile,Deportes Iquique,Liga Chile,9,8,654,0,0,0,0,3,2,2,2,208,3,43,11,4,5
51578,G. Lorenzetti,Midfielder,36,10/05/1985,Argentina,Deportes Iquique,Liga Chile,23,17,1544,0,0,0,2,4,2,35,23,652,30,41,32,21,10
11707,H. Salinas,Midfielder,31,23/04/1990,Chile,Deportes Iquique,Liga Chile,24,20,1844,0,0,3,2,14,7,26,16,688,14,31,49,40,31
11766,R. Blanco,Midfielder,31,20/06/1990,Argentina,Deportes Iquique,Liga Chile,24,12,1130,0,0,1,5,19,3,29,12,397,25,32,15,27,14
